,ID_SALON,NOMBRE_SALON,CAPACIDAD,ID_SEDE,ACTIVO,USUARIO,PASSWORD
6156,150,64C,51,19,0,,
6157,181,15B,51,20,0,,
6158,184,17A,50,20,0,,
6159,145,61B,50,19,0,,
6160,181,15B,51,20,0,,
6161,187,18D,51,20,0,,
6162,184,17A,50,20,0,,
6163,145,61B,50,19,0,,
6164,187,18D,51,20,0,,
6165,184,17A,50,20,0,,
6166,145,61B,50,19,0,,
6167,187,18D,51,20,0,,
6168,181,15B,51,20,0,,
6169,181,15B,51,20,0,,
6170,181,15B,51,20,0,,
6171,181,15B,51,20,0,,
6172,181,15B,51,20,0,,
6173,185,17B,51,20,0,,
6174,139,58D,50,19,0,,
6175,181,15B,51,20,0,,
6176,181,15B,51,20,0,,
6177,139,58D,50,19,0,,
6178,181,15B,51,20,0,,
6179,147,62D,50,19,1,,
6180,181,15B,51,20,0,,
6181,147,62D,50,19,1,,
6182,145,61B,50,19,0,,
6183,147,62D,50,19,1,,
6184,139,58D,50,19,0,,
6185,139,58D,50,19,0,,
6186,181,15B,51,20,0,,
6187,181,15B,51,20,0,,
6188,139,58D,50,19,0,,
6189,185,17B,51,20,0,,
6190,181,15B,51,20,0,,
6191,185,17B,51,20,0,,
6192,181,15B,51,20,0,,
6193,181,15B,51,20,0,,
6194,185,17B,51,20,0,,
6195,145,61B,50,19,0,,
6196,181,15B,51,20,0,,
6197,181,15B,51,20,0,,
6198,185,17B,51,20,0,,
6199,147,62D,50,19,1,,
6200,145,61B,50,19,0,,
6201,181,15B,51,20,0,,
6202,185,17B,51,20,0,,
6203,181,15B,51,20,0,,
6204,181,15B,51,20,0,,
6205,185,17B,51,20,0,,
6206,181,15B,51,20,0,,
6207,145,61B,50,19,0,,
6208,139,58D,50,19,0,,
6209,185,17B,51,20,0,,
6210,187,18D,51,20,0,,
6211,187,18D,51,20,0,,
6212,181,15B,51,20,0,,
6213,181,15B,51,20,0,,
6214,181,15B,51,20,0,,
6215,181,15B,51,20,0,,
6216,181,15B,51,20,0,,
6217,181,15B,51,20,0,,
6218,181,15B,51,20,0,,
6219,187,18D,51,20,0,,
6220,147,62D,50,19,1,,
6221,181,15B,51,20,0,,
6222,181,15B,51,20,0,,
6223,145,61B,50,19,0,,
6224,145,61B,50,19,0,,
6225,145,61B,50,19,0,,
6226,181,15B,51,20,0,,
6227,145,61B,50,19,0,,
6228,145,61B,50,19,0,,
6229,185,17B,51,20,0,,
6230,181,15B,51,20,0,,
6231,145,61B,50,19,0,,
6232,187,18D,51,20,0,,
6233,145,61B,50,19,0,,
6234,185,17B,51,20,0,,
6235,185,17B,51,20,0,,
6236,185,17B,51,20,0,,
6237,187,18D,51,20,0,,
6238,185,17B,51,20,0,,
6239,185,17B,51,20,0,,
6240,145,61B,50,19,0,,
6241,147,62D,50,19,1,,
6242,185,17B,51,20,0,,
6243,187,18D,51,20,0,,
6244,185,17B,51,20,0,,
6245,145,61B,50,19,0,,
6246,147,62D,50,19,1,,
6247,151,64D,50,19,1,,
6248,185,17B,51,20,0,,
6249,145,61B,50,19,0,,
6250,185,17B,51,20,0,,
6251,185,17B,51,20,0,,
6252,145,61B,50,19,0,,
6253,185,17B,51,20,0,,
6254,185,17B,51,20,0,,
6255,185,17B,51,20,0,,
6256,187,18D,51,20,0,,
6257,185,17B,51,20,0,,
6258,185,17B,51,20,0,,
6259,185,17B,51,20,0,,
6260,145,61B,50,19,0,,
6261,187,18D,51,20,0,,
6262,187,18D,51,20,0,,
6263,145,61B,50,19,0,,
6264,187,18D,51,20,0,,
6265,187,18D,51,20,0,,
6266,187,18D,51,20,0,,
6267,187,18D,51,20,0,,
6268,145,61B,50,19,0,,
6269,145,61B,50,19,0,,
6270,187,18D,51,20,0,,
6271,149,63B,50,19,0,,
6272,149,63B,50,19,0,,
6273,149,63B,50,19,0,,
6274,149,63B,50,19,0,,
6275,149,63B,50,19,0,,
6276,149,63B,50,19,0,,
6277,149,63B,50,19,0,,
6278,149,63B,50,19,0,,
6279,149,63B,50,19,0,,
6280,149,63B,50,19,0,,
6281,151,64D,50,19,1,,
6282,151,64D,50,19,1,,
6283,149,63B,50,19,0,,
6284,149,63B,50,19,0,,
6285,151,64D,50,19,1,,
6286,149,63B,50,19,0,,
6287,149,63B,50,19,0,,
6288,149,63B,50,19,0,,
6289,149,63B,50,19,0,,
6290,145,61B,50,19,0,,
6291,147,62D,50,19,1,,
6292,145,61B,50,19,0,,
6293,149,63B,50,19,0,,
6294,149,63B,50,19,0,,
6295,149,63B,50,19,0,,
6296,151,64D,50,19,1,,
6297,151,64D,50,19,1,,
6298,149,63B,50,19,0,,
6299,149,63B,50,19,0,,
6300,151,64D,50,19,1,,
6301,149,63B,50,19,0,,
6302,149,63B,50,19,0,,
6303,147,62D,50,19,1,,
6304,149,63B,50,19,0,,
6305,151,64D,50,19,1,,
6306,149,63B,50,19,0,,
6307,187,18D,51,20,0,,
6308,149,63B,50,19,0,,
6309,149,63B,50,19,0,,
6310,149,63B,50,19,0,,
6311,149,63B,50,19,0,,
6312,149,63B,50,19,0,,
6313,149,63B,50,19,0,,
6314,147,62D,50,19,1,,
6315,147,62D,50,19,1,,
6316,149,63B,50,19,0,,
6317,149,63B,50,19,0,,
6318,147,62D,50,19,1,,
6319,149,63B,50,19,0,,
6320,149,63B,50,19,0,,
6321,149,63B,50,19,0,,
6322,149,63B,50,19,0,,
6323,149,63B,50,19,0,,
6324,149,63B,50,19,0,,
6325,147,62D,50,19,1,,
6326,147,62D,50,19,1,,
6327,149,63B,50,19,0,,
6328,147,62D,50,19,1,,
6329,147,62D,50,19,1,,
6330,147,62D,50,19,1,,
6331,149,63B,50,19,0,,
6332,149,63B,50,19,0,,
6333,178,14C,51,20,0,,
6334,149,63B,50,19,0,,
6335,149,63B,50,19,0,,
6336,149,63B,50,19,0,,
6337,225,37B,51,21,0,,
6338,180,15A,50,20,0,,
6339,149,63B,50,19,0,,
6340,149,63B,50,19,0,,
6341,149,63B,50,19,0,,
6342,147,62D,50,19,1,,
6343,149,63B,50,19,0,,
6344,147,62D,50,19,1,,
6345,147,62D,50,19,1,,
6346,147,62D,50,19,1,,
6347,147,62D,50,19,1,,
6348,151,64D,50,19,1,,
6349,151,64D,50,19,1,,
6350,151,64D,50,19,1,,
6351,151,64D,50,19,1,,
6352,151,64D,50,19,1,,
6353,151,64D,50,19,1,,
6354,151,64D,50,19,1,,
6355,151,64D,50,19,1,,
6356,147,62D,50,19,1,,
6357,147,62D,50,19,1,,
6358,151,64D,50,19,1,,
6359,151,64D,50,19,1,,
6360,151,64D,50,19,1,,
6361,151,64D,50,19,1,,
6362,156,3A,51,20,0,,
6363,158,4C,51,20,0,,
6364,151,64D,50,19,1,,
6365,154,2C,53,20,0,,
6366,129,53B,51,19,0,,
6367,151,64D,50,19,1,,
6368,151,64D,50,19,1,,
6369,151,64D,50,19,1,,
6370,150,64C,51,19,0,,
6371,151,64D,50,19,1,,
6372,147,62D,50,19,1,,
6373,147,62D,50,19,1,,
6374,147,62D,50,19,1,,
6375,147,62D,50,19,1,,
6376,147,62D,50,19,1,,
6377,151,64D,50,19,1,,
6378,151,64D,50,19,1,,
6379,151,64D,50,19,1,,
6380,147,62D,50,19,1,,
6381,155,2D,51,20,0,,
6382,147,62D,50,19,1,,
6383,147,62D,50,19,1,,
6384,147,62D,50,19,1,,
6385,159,4D,51,20,0,,
6386,147,62D,50,19,1,,
6387,147,62D,50,19,1,,
6388,151,64D,50,19,1,,
6389,102,40C,42,18,0,,
6390,118,48C,52,18,0,,
6391,154,2C,53,20,0,,
6392,168,9A,50,20,0,,
6393,173,11B,51,20,0,,
6394,130,54C,52,19,0,,
6395,172,11A,53,20,0,,
6396,147,62D,50,19,1,,
6397,147,62D,50,19,1,,
6398,136,57A,50,19,0,,
6399,138,58C,50,19,0,,
6400,122,50C,42,18,0,,
6401,122,50C,42,18,0,,
6402,233,67B,51,22,0,,
6403,168,9A,50,20,0,,
6404,174,12C,50,20,0,,
6405,131,54D,50,19,0,,
6406,122,50C,42,18,0,,
6407,203,26D,50,21,0,,
6408,140,59A,50,19,0,,
6409,209,29B,50,21,0,,
6410,120,49A,40,18,0,,
6411,111,44D,40,18,0,,
6412,174,12C,50,20,0,,
6413,159,4D,51,20,0,,
6414,120,49A,40,18,0,,
6415,131,54D,50,19,0,,
6416,117,47B,51,18,0,,
6417,159,4D,51,20,0,,
6418,159,4D,51,20,0,,
6419,117,47B,51,18,0,,
6420,216,33A,50,21,0,,
6421,216,33A,50,21,0,,
6422,172,11A,53,20,0,,
6423,213,31B,50,21,0,,
6424,207,28D,50,21,0,,
6425,207,28D,50,21,0,,
6426,111,44D,40,18,0,,
6427,217,33B,50,21,0,,
6428,216,33A,50,21,0,,
6429,135,56D,50,19,0,,
6430,163,6D,50,20,0,,
6431,218,34C,50,21,0,,
6432,126,52C,40,18,0,,
6433,169,9B,50,20,0,,
6434,125,51B,50,18,0,,
6435,169,9B,50,20,0,,
6436,211,30D,50,21,0,,
6437,146,62C,50,19,0,,
6438,221,35B,50,21,0,,
6439,221,35B,50,21,0,,
6440,235,68D,50,22,0,,
6441,235,68D,50,22,0,,
6442,167,8D,50,20,0,,
6443,135,56D,50,19,0,,
6444,219,34D,50,21,0,,
6445,135,56D,50,19,0,,
6446,219,34D,50,21,0,,
6447,219,34D,50,21,0,,
6448,167,8D,50,20,0,,
6449,123,50D,50,18,0,,
6450,219,34D,50,21,0,,
6451,143,60D,50,19,0,,
6452,127,52D,50,18,0,,
6453,171,10D,50,20,0,,
6454,175,12D,50,20,0,,
6455,183,16D,50,20,0,,
6456,146,62C,50,19,0,,
6457,228,65A,51,22,0,,
6458,146,62C,50,19,0,,
6459,144,61A,50,19,0,,
6460,109,43B,41,18,0,,
6461,146,62C,50,19,0,,
6462,216,33A,50,21,0,,
6463,216,33A,50,21,0,,
6464,176,13A,50,20,0,,
6465,146,62C,50,19,0,,
6466,117,47B,51,18,0,,
6467,121,49B,51,18,0,,
6468,220,35A,50,21,0,,
6469,220,35A,50,21,0,,
6470,220,35A,50,21,0,,
6471,130,54C,52,19,0,,
6472,225,37B,51,21,0,,
6473,150,64C,51,19,0,,
6474,224,37A,50,21,0,,
6475,114,46C,41,18,0,,
6476,234,68C,52,22,0,,
6477,139,58D,50,19,0,,
6478,186,18C,50,20,0,,
6479,225,37B,51,21,0,,
6480,148,63A,50,19,0,,
6481,180,15A,50,20,0,,
6482,225,37B,51,21,0,,
6483,150,64C,51,19,0,,
6484,181,15B,51,20,0,,
6485,149,63B,50,19,0,,
6486,185,17B,51,20,0,,
6487,234,68C,52,22,0,,
6488,134,56C,51,19,0,,
6489,181,15B,51,20,0,,
6490,147,62D,50,19,1,,
6491,172,11A,53,20,0,,
6492,107,42D,41,18,0,,
6493,233,67B,51,22,0,,
